date,time,address,offense,description,lat,lng
07/29/16,6:58 PM,4000 Ludlow St,Assault,Complainant assaulted by known offenders/Arrest,39.9563819,-75.2024446
08/22/17,4:08 PM,4000 Walnut St,Assault,Offender arrested for attempted assault,39.9540855,-75.202628
08/23/16,11:08 PM,3900 Ludlow St,Assault,Complainant shot by unknown male,39.9561007,-75.1998045
08/22/17,4:08 PM,4000 Walnut St,Assault,Offender arrested for attempted assault,39.9540855,-75.202628
05/18/17,12:59 PM,4300 Ludlow St,Aggravated Assault,,39.9571468,-75.2083094
08/25/17,12:26 PM,3400 Spruce St,Other assault,Harassing calls received,39.9500798,-75.1939906
06/22/17,10:25 AM,3913 Ludlow Street,Assault,,39.9563115,-75.2004932
08/29/17,12:54 PM,4831 Walton Ave,Assault,,39.9491353,-75.220389
08/20/17,4:04 AM,S. 38th & Ludlow St,Assault,,39.9558893,-75.1981487
09/01/17,12:47 PM,3400 Civic Center Blvd.,Assault,,39.9477563,-75.1925357
09/23/17,7:27 PM,4034 Ludlow St,Aggravated assault/ Arrest,,39.9564123,-75.2035028
09/02/17,3:42 AM,3700 Spruce St,Indecent Assault,,39.9508969,-75.1973016
05/10/16,11:36 AM,3400 Civic Center Blvd,Other Assault,Threatening message received from ex-boyfriend,39.9477563,-75.1925357
09/02/17,8:29 PM,3400 Spruce St,Assault,,39.9500798,-75.1939906
03/07/2017,2:38 AM,3400 Civic Center Blvd,Other Assault,Unwanted text messages received,39.9477563,-75.1925357
09/03/17,11:33 PM,4040 Chestnut St,Aggravated Assault/ Arrest,,39.9555233,-75.203665
05/11/17,9:21 AM,3600 Civic Center Blvd.,Indecent Assault,,39.9476102,-75.1926512
09/04/17,6:29 PM,241 S 46th St,Domestic assault/ Arrest,,39.954037,-75.21366
09/01/17,12:47 PM,3400 Civic Center Blvd.,Assault,,39.9477563,-75.1925357
09/04/17,10:42 PM,4425 Larchwood Ave,Assault,,39.950452,-75.212035
09/04/17,10:42 PM,4425 Larchwood Ave,Assault,,39.950452,-75.212035
09/07/17,3:34 PM,4526 Walnut St,Assault,,39.9552607,-75.2129884
09/23/17,8:03 PM,139 S Markoe St,Aggravated assault,,39.9440009,-75.210237
09/11/17,10:20 PM,4636 Walnut St,Domestic Assault/ Arrest,,39.9554804,-75.215109
09/20/17,7:36 PM,4300 Kingsessing,Assault,,39.9468248,-75.2087424
09/13/17,6:13 PM,4601 Walnut St,Assault,,39.9557442,-75.2141161
08/29/17,12:54 PM,4831 Walton Ave,Assault,,39.9491353,-75.220389
09/16/17,2:28 AM,4312 Spruce St,Indecent Assault,,39.952286,-75.2098369
11/11/16,7:33 PM,3609 Locust Walk,Other Assault,Threatening messages received,39.9522525,-75.1954569
09/18/17,12:00 PM,48th & Market Sts,Domestic assault,,39.9589798,-75.2170154
11/18/16,12:00 PM,3800 Locust Walk,Other Assault,Threats made to complainant,39.9519487,-75.1994803
09/18/17,3:18 PM,241 S 46th St,Aggravated assault,,39.954037,-75.21366
11/25/16,1:03 PM,4038 Locust St,Assault,Male punched several times by known person,39.952954,-75.204557
09/20/17,7:36 PM,4300 Kingsessing,Assault,,39.9468248,-75.2087424
08/20/17,12:38 AM,S. 47th & Locust St,Assault,,39.9545875,-75.215865
09/21/17,7:18 PM,30th & Market Sts,Domestic assault,,39.954841,-75.1832609
05/20/16,11:39 AM,3929 Sansom St,Assault,Complainant struck in face,39.9548253,-75.2009783
09/22/17,6:28 PM,46th & Pine Sts,Indecent assault,,39.9520669,-75.2143729
06/17/16,2:48 AM,3800 Sansom St,Assault,Complainant assaulted by known male/Arrest,39.954399,-75.1986399
09/22/17,6:35 PM,210 S 40th St,Aggravated assault,,39.9537915,-75.2030239
12/23/16,10:43 AM,3600 Sansom St,Assault,Complainant assaulted by known person,39.9536985,-75.1956009
09/22/17,6:35 PM,210 S 40th St,Aggravated assault,,39.9537915,-75.2030239
2/22/2017,10:42 PM,4000 Sansom St,Assault,Operator attempted to strike complainant/Arrest,39.9548782,-75.2024439
09/22/17,6:35 PM,210 S 40th St,Aggravated assault,,39.9537915,-75.2030239
05/30/17,7:52 AM,40th & Sansom,Aggravated assault/unfounded per investigation,,39.9548764,-75.202428
09/23/17,7:27 PM,4034 Ludlow St,Aggravated assault/ Arrest,,39.9564123,-75.2035028
05/31/17,3:21 AM,4542 Sansom St,Assault,,39.955997,-75.212931
09/23/17,8:03 PM,139 S Markoe St,Aggravated assault,,39.9440009,-75.210237
7/30/17,6:02 AM,4255 Sansom St,Domestic Assault,,39.9557479,-75.2080515
05/15/17,12:47 AM,4200 Regent Sq,Aggravated Assault,,39.9475707,-75.2070359
01/10/2017,11:00 AM,3900 Delancey St,Assault,Complainant struck by male/Arrest,39.9499109,-75.2000152
08/18/16,6:29 PM,3260 South St,Other Assault,Complainant threatened by ex-boyfriend,39.9494018,-75.1916007
11/09/16,5:48 PM,3200 South St,Other Assault,Complainant threatened by unknown male,39.948879,-75.1896805
09/01/2016,3:55 PM,Guardian Drive,Assault,Complainant assaulted by unknown male,39.9489128,-75.1970277
09/07/16,1:10 AM,3922 Spruce St,Burglary,Property removed from residence,39.951288,-75.201953
06/03/16,8:54 AM,101 S 39th St,Burglary,Items taken from apartment,39.9546307,-75.1996334
05/05/16,9:29 AM,400 Pine St,Burglary,Backpack and contents taken from living room,39.9433778,-75.1494668
01/19/17,3:37 AM,124 S 39th St,Burglary,Unknown male in residence,39.954482,-75.200448
05/10/16,11:12 AM,3637 Locust Walk,Burglary,Painting taken from residence,39.952253,-75.196447
08/25/17,7:34 PM,101 S 39th St,Burglary,Property missing from apartment,39.9546307,-75.1996334
06/03/16,8:54 AM,3818 Chestnut St,Burglary,Laptop and comforter taken from the bedroom,39.9552012,-75.1992858
06/24/16,5:44 AM,218 S 40th St,Burglary,Male took products from store/Arrest,39.9535152,-75.2031102
02/18/17,12:50 PM,313 41st St,Burglary,iPad and various items taken,39.959339,-75.204962
06/08/16,1:27 PM,3910 Irving St,Burglary,Gameboy Advance and phone charger taken,39.9518512,-75.2011037
11/13/16,3:59 PM,4039 Walnut St,Burglary,Guitar taken,39.9546717,-75.2044799
06/15/16,11:45 AM,4000 Pine St,Burglary,Various items taken,39.9505219,-75.2042441
11/24/16,7:57 AM,3661 Walnut St,Burglary,Male broke into store/Arrest,39.9535614,-75.1965008
06/17/16,4:34 PM,4033 Spruce St,Burglary,Unknown person took complainant's computer,39.952209,-75.2044251
06/22/16,4:03 PM,3601 Spruce St,Burglary,Male took computer/Arrest,39.95121,-75.1959588
06/24/16,3:16 PM,3928 Market St,Burglary,Two TVs and various items taken,39.9567096,-75.2010789
07/14/16,11:32 PM,3924 Spruce St,Burglary,Males attempted to open closet,39.9513596,-75.2020264
07/20/16,4:31 PM,4228 Spruce St,Burglary,Property taken from residence by unknown person,39.952059,-75.208363
11/25/16,4:19 PM,3900 Spruce St,Burglary,Various property taken from residence,39.951206,-75.2009658
08/17/16,7:40 PM,3910 Irving St,Burglary,Property taken from room,39.9518512,-75.2011037
01/10/2017,2:46 PM,4036 Spruce St,Burglary,Property taken from residence,39.951634,-75.204684
08/18/16,9:51 PM,3927 Pine St,Burglary,Property taken from residence,39.95077,-75.202367
01/27/17,6:59 AM,4112 Spruce St,Burglary,Burglary,39.9519898,-75.2065095
08/19/16,9:51 PM,3820 Locust Walk,Burglary,Headphones taken from room,39.9522831,-75.2001674
03/23/2017,11:39 PM,4055 Spruce St,Burglary,Computer taken from residence,39.952257,-75.205203
08/27/16,5:00 AM,3957 Baltimore Ave,Burglary,Property taken from residence,39.950176,-75.202802
05/04/17,6:41 PM,4046 Spruce St,Burglary,Property taken from residence,39.951687,-75.205142
01/10/2017,10:10 PM,3820 Locust Walk,Burglary,Bluetooth speaker taken,39.9522831,-75.2001674
01/12/2017,7:22 PM,4039 Chestnut St,Burglary,Males entered building without authority/2 Arrests,39.9562842,-75.2042307
01/31/17,9:13 PM,4035 Chestnut St,Burglary,Property removed from residence,39.9561304,-75.2038172
05/04/17,1:57 PM,3900 Chestnut St,Burglary,Various items taken from an unsecured apartment,39.954973,-75.200315
2/24/2017,9:52 PM,4013 Baltimore Ave,Burglary,Property taken from residence,39.950162,-75.204071
4/25/17,1:50 AM,4028 Sansom St,Burglary,Backpack taken from living room,39.954864,-75.2037703
4/28/17,11:18 AM,4034 Sansom St,Burglary,Property taken from residence,39.9548872,-75.2039482
09/14/16,1:34 PM,3600 Sansom St,Disorderly Conduct,Female acting disorderly towards police/Arrest,39.9536985,-75.1956009
05/03/16,3:23 PM,140 S 36th St,Disorderly conduct,Male acting disorderly with police,39.9536662,-75.1950422
09/30/16,7:38 PM,3800 Walnut St,Disorderly conduct,Female cited for disorderly conduct,39.9536457,-75.1987871
07/28/16,5:34 PM,200 S 38th St,Disorderly Conduct,Male behaving disorderly/Arrest,39.9536208,-75.1987759
10/02/16,7:32 PM,3744 Spruce St,Disorderly conduct,Male causing disturbance/Arrest,39.9510492,-75.1990273
12/02/16,8:37 AM,240 S 40th St,Disorderly Conduct,Male screaming at staff and causing disturbance/Arrest,39.9527238,-75.2034259
05/03/16,3:23 PM,140 S 36th St,Disorderly conduct,Male acting disorderly with police,39.9536662,-75.1950422
09/30/16,7:38 PM,3800 Walnut St,Disorderly conduct,Female cited for disorderly conduct,39.9536457,-75.1987871
05/04/16,4:48 AM,3600 Chestnut St,Disorderly conduct,Male acting in disruptive manner/Arrest,39.9543161,-75.1953724
06/24/16,9:30 PM,3601 Walnut St,Disorderly Conduct,Male causing disturbance/Arrest,39.9536487,-75.1952333
06/24/16,9:30 PM,3601 Walnut St,Disorderly Conduct,Male causing disturbance/Arrest,39.9536487,-75.1952333
06/28/16,7:11 PM,3925 Walnut St,Disorderly Conduct,Male causing disturbance in store/Arrest,39.9542356,-75.2011919
06/28/16,7:11 PM,3925 Walnut St,Disorderly Conduct,Male causing disturbance in store/Arrest,39.9542356,-75.2011919
10/29/16,8:27 PM,4000 Walnut St,Disorderly conduct,Offender disregarded police officers/Arrest,39.9540855,-75.202628
07/07/16,3:51 PM,3400 Chestnut St,Disorderly Conduct,Intoxicated female causing disturbance/Arrest,39.9540115,-75.1921404
2/22/2017,5:36 PM,3925 Walnut St,Disorderly Conduct,Male causing disturbance/Arrest,39.9542356,-75.2011919
07/19/16,9:05 PM,4040 Chestnut St,Disorderly Conduct,Male causing disturbance/Arrest,39.9555233,-75.203665
05/04/16,4:48 AM,3600 Chestnut St,Disorderly conduct,Male acting in disruptive manner/Arrest,39.9543161,-75.1953724
07/28/16,5:34 PM,200 S 38th St,Disorderly Conduct,Male behaving disorderly/Arrest,39.9536208,-75.1987759
07/07/16,3:51 PM,3400 Chestnut St,Disorderly Conduct,Intoxicated female causing disturbance/Arrest,39.9540115,-75.1921404
08/11/16,3:45 AM,3900 Ludlow St,Disorderly Conduct,Female causing disturbance/Arrest,39.9561007,-75.1998045
07/19/16,9:05 PM,4040 Chestnut St,Disorderly Conduct,Male causing disturbance/Arrest,39.9555233,-75.203665
10/29/16,8:27 PM,4000 Walnut St,Disorderly conduct,Offender disregarded police officers/Arrest,39.9540855,-75.202628
2/26/2017,6:02 PM,3600 Chestnut St,Disorderly Conduct,Male blocking entrance panhandling/Arrest,39.9543161,-75.1953724
12/02/16,8:37 AM,240 S 40th St,Disorderly Conduct,Male screaming at staff and causing disturbance/Arrest,39.9527238,-75.2034259
09/14/16,1:34 PM,3600 Sansom St,Disorderly Conduct,Female acting disorderly towards police/Arrest,39.9536985,-75.1956009
2/22/2017,5:36 PM,3925 Walnut St,Disorderly Conduct,Male causing disturbance/Arrest,39.9542356,-75.2011919
10/02/16,7:32 PM,3744 Spruce St,Disorderly conduct,Male causing disturbance/Arrest,39.9510492,-75.1990273
2/26/2017,6:02 PM,3600 Chestnut St,Disorderly Conduct,Male blocking entrance panhandling/Arrest,39.9543161,-75.1953724
03/24/2017,5:55 PM,3400 Spruce St,Disorderly Conduct,Male causing disturbance/Arrest,39.9500798,-75.1939906
03/24/2017,5:55 PM,3400 Spruce St,Disorderly Conduct,Male causing disturbance/Arrest,39.9500798,-75.1939906
08/11/16,3:45 AM,3900 Ludlow St,Disorderly Conduct,Female causing disturbance/Arrest,39.9561007,-75.1998045
8/30/2016,5:15 PM,1 S 40th St,Drunkenness,Intoxicated male/Arrest,39.9571318,-75.2019419
02/11/17,5:54 PM,51 N 39th St,Drunkenness,Intoxicated male causing disturbance/Arrest,39.9582917,-75.1990771
09/02/2016,5:13 PM,3900 Walnut St,Drunkenness,Intoxicated male cited,39.9537201,-75.2009514
03/10/2017,6:18 AM,51 N 39th St,Drunkenness,Offender arrested for disorderly conduct and drunkenness,39.9582917,-75.1990771
05/08/16,1:56 AM,400 S 41st St,Drunkenness,Intoxicated male/Arrest,39.9509908,-75.2058142
8/30/2016,5:15 PM,1 S 40th St,Drunkenness,Intoxicated male/Arrest,39.9571318,-75.2019419
06/04/16,4:22 AM,4000 Locust Walk,Drunkenness,Male cited for public drunkenness,39.9526981,-75.2005871
06/25/16,9:09 PM,200 S 40th St,Drunkenness,Intoxicated male/Arrest,39.9534235,-75.2032788
06/25/16,9:09 PM,200 S 40th St,Drunkenness,Intoxicated male/Arrest,39.9534235,-75.2032788
2/23/2017,11:27 AM,1 S 40th St,Drunkenness,Intoxicated male/Arrest,39.9571318,-75.2019419
07/27/16,5:25 PM,4000 Walnut St,Drunkenness,Male cited for drunkenness,39.9540855,-75.202628
05/08/16,1:56 AM,400 S 41st St,Drunkenness,Intoxicated male/Arrest,39.9509908,-75.2058142
08/20/16,7:42 AM,3609 Chestnut St,Drunkenness,Intoxicated male arrested,39.9549064,-75.1950454
09/02/2016,5:13 PM,3900 Walnut St,Drunkenness,Intoxicated male cited,39.9537201,-75.2009514
10/13/16,2:31 AM,3300 Walnut St,Drunkenness,Intoxicated male/Arrest,39.952335,-75.190465
07/27/16,5:25 PM,4000 Walnut St,Drunkenness,Male cited for drunkenness,39.9540855,-75.202628
01/25/17,11:10 PM,100 S. 31st St,Drunkenness,Intoxicated male/Arrest,39.9535118,-75.1852667
10/13/16,2:31 AM,3300 Walnut St,Drunkenness,Intoxicated male/Arrest,39.952335,-75.190465
02/11/17,5:54 PM,51 N 39th St,Drunkenness,Intoxicated male causing disturbance/Arrest,39.9582917,-75.1990771
02/19/17,1:23 AM,4000 Walnut St,Drunkenness,Intoxicated male cited,39.9540855,-75.202628
02/19/17,1:23 AM,4000 Walnut St,Drunkenness,Intoxicated male cited,39.9540855,-75.202628
05/07/17,1:25 AM,3900 Walnut St,Drunkenness,Intoxicated male/Arrest,39.9537201,-75.2009514
02/19/17,4:24 PM,4000 Irving St,Drunkenness,Intoxicated male cited,39.9525309,-75.2043293
08/20/16,7:42 AM,3609 Chestnut St,Drunkenness,Intoxicated male arrested,39.9549064,-75.1950454
2/23/2017,11:27 AM,1 S 40th St,Drunkenness,Intoxicated male/Arrest,39.9571318,-75.2019419
06/04/16,4:22 AM,4000 Locust Walk,Drunkenness,Male cited for public drunkenness,39.9526981,-75.2005871
03/10/2017,6:18 AM,51 N 39th St,Drunkenness,Offender arrested for disorderly conduct and drunkenness,39.9582917,-75.1990771
08/25/17,12:45 AM,3800 Sansom St,Drunkenness,Drunk and disorderly male arrested,39.954399,-75.1986399
03/26/2017,3:34 AM,4000 Delancey St,Drunkenness,Intoxicated male/Arrest,39.9512717,-75.2039563
03/26/2017,3:34 AM,4000 Delancey St,Drunkenness,Intoxicated male/Arrest,39.9512717,-75.2039563
05/07/17,1:25 AM,3900 Walnut St,Drunkenness,Intoxicated male/Arrest,39.9537201,-75.2009514
02/19/17,4:24 PM,4000 Irving St,Drunkenness,Intoxicated male cited,39.9525309,-75.2043293
08/25/17,12:45 AM,3800 Sansom St,Drunkenness,Drunk and disorderly male arrested,39.954399,-75.1986399
01/25/17,11:10 PM,100 S. 31st St,Drunkenness,Intoxicated male/Arrest,39.9535118,-75.1852667
09/17/16,9:51 PM,200 S 40th St,DUI,Intoxicated male/Arrest,39.9534235,-75.2032788
07/22/16,11:49 PM,200 S 36th St,DUI,Intoxicated driver arrested,39.9531375,-75.1947928
09/24/16,12:24 AM,3700 Spruce St,DUI,Intoxicated male drove into subway,39.9508969,-75.1973016
09/17/16,9:51 PM,200 S 40th St,DUI,Intoxicated male/Arrest,39.9534235,-75.2032788
10/01/16,11:13 PM,3900 Woodland Ave,DUI,Intoxicated driver arrested,39.9479816,-75.2001349
12/30/16,10:12 PM,300 S 40th St,DUI,Intoxicated driver arrested,39.9517455,-75.2030759
10/02/16,7:40 AM,3000 Walnut St,DUI,Intoxicated male/Arrest,39.950313,-75.184679
10/02/16,7:40 AM,3000 Walnut St,DUI,Intoxicated male/Arrest,39.950313,-75.184679
06/17/16,11:47 PM,3700 Walnut St,DUI,Intoxicated male/Arrest,39.9532908,-75.1973311
06/17/16,11:47 PM,3700 Walnut St,DUI,Intoxicated male/Arrest,39.9532908,-75.1973311
07/14/16,10:19 PM,4100 Baltimore Ave,DUI,Intoxicated male/Arrest,39.949627,-75.205937
10/12/16,11:35 PM,3200 Walnut St,DUI,Intoxicated male/Arrest,39.950792,-75.18951
07/22/16,11:49 PM,200 S 36th St,DUI,Intoxicated driver arrested,39.9531375,-75.1947928
12/28/16,12:44 AM,4000 Walnut St,DUI,Intoxicated driver arrested,39.9540855,-75.202628
08/11/16,7:10 AM,3300 Spruce St,DUI,Intoxicated female/Arrest,39.9503356,-75.1917243
01/05/17,10:22 PM,3700 Walnut St,DUI,Intoxicated driver arrested,39.9532908,-75.1973311
10/12/16,11:35 PM,3200 Walnut St,DUI,Intoxicated male/Arrest,39.950792,-75.18951
02/12/17,1:16 AM,4000 Walnut St,DUI,Intoxicated female/Arrest,39.9540855,-75.202628
11/16/16,10:10 PM,4300 Pine St,DUI,Intoxicated male arrested,39.9514411,-75.2093641
3/18/2017,3:22 AM,4100 Walnut St,DUI,Intoxicated driver arrested,39.9544358,-75.205089
12/28/16,12:44 AM,4000 Walnut St,DUI,Intoxicated driver arrested,39.9540855,-75.202628
09/24/16,12:24 AM,3700 Spruce St,DUI,Intoxicated male drove into subway,39.9508969,-75.1973016
12/30/16,10:12 PM,300 S 40th St,DUI,Intoxicated driver arrested,39.9517455,-75.2030759
08/11/16,7:10 AM,3300 Spruce St,DUI,Intoxicated female/Arrest,39.9503356,-75.1917243
01/05/17,10:22 PM,3700 Walnut St,DUI,Intoxicated driver arrested,39.9532908,-75.1973311
01/07/17,1:53 AM,4100 Spruce St,DUI,Intoxicated male/Arrest,39.951825,-75.205824
01/07/17,1:53 AM,4100 Spruce St,DUI,Intoxicated male/Arrest,39.951825,-75.205824
02/01/17,1:05 AM,3800 Chestnut St,DUI,Intoxicated driver/Arrest,39.954762,-75.198959
02/01/17,1:05 AM,3800 Chestnut St,DUI,Intoxicated driver/Arrest,39.954762,-75.198959
03/25/2017,1:19 AM,4000 Market St,DUI,Intoxicated driver arrested,39.956945,-75.2021605
02/12/17,1:16 AM,4000 Walnut St,DUI,Intoxicated female/Arrest,39.9540855,-75.202628
08/27/17,3:05 AM,3800 Market St,DUI,Intoxicated driver arrested,39.9567739,-75.1954316
2/22/2017,4:18 PM,4000 Sansom St,DUI,Intoxicated male/Arrest,39.9548782,-75.2024439
2/22/2017,4:18 PM,4000 Sansom St,DUI,Intoxicated male/Arrest,39.9548782,-75.2024439
3/18/2017,3:22 AM,4100 Walnut St,DUI,Intoxicated driver arrested,39.9544358,-75.205089
07/14/16,10:19 PM,4100 Baltimore Ave,DUI,Intoxicated male/Arrest,39.949627,-75.205937
03/25/2017,1:19 AM,4000 Market St,DUI,Intoxicated driver arrested,39.956945,-75.2021605
4/14/2017,11:01 PM,4000 Baltimore Ave,DUI,Intoxicated driver arrested,39.949921,-75.2039386
4/14/2017,11:01 PM,4000 Baltimore Ave,DUI,Intoxicated driver arrested,39.949921,-75.2039386
11/16/16,10:10 PM,4300 Pine St,DUI,Intoxicated male arrested,39.9514411,-75.2093641
08/27/17,3:05 AM,3800 Market St,DUI,Intoxicated driver arrested,39.9567739,-75.1954316
10/01/16,11:13 PM,3900 Woodland Ave,DUI,Intoxicated driver arrested,39.9479816,-75.2001349
09/20/16,9:47 AM,2929 Walnut St,Fraud,Attempt fraud,39.9520928,-75.1837876
07/05/16,10:57 AM,134 S 34th St,Fraud,Offender attempted to cash fraudulent check/Arrest,39.9533661,-75.1922657
09/21/16,9:30 AM,3900 Chestnut St,Fraud,Unauthorized charges made on credit card,39.954973,-75.200315
07/12/16,3:08 PM,134 S 34th St,Fraud,Male attempted to cash fraudulent check,39.9533661,-75.1922657
09/25/16,3:31 PM,3421 Chestnut St,Fraud,Counterfeit bills received,39.9545899,-75.1923623
12/01/16,3:58 PM,210 S 34th St,Fraud,Unauthorized transactions on credit cards,39.9522363,-75.1926849
09/27/16,2:37 PM,3735 Walnut St,Fraud,Male attempted to cash fraudulent check/Arrest,39.9539838,-75.1980232
02/08/17,5:53 PM,138 S 34th St,Fraud,Counterfeit bill used to purchase merchandise,39.9533346,-75.1916736
05/05/16,11:03 AM,309-311 S 40th St,Fraud,Bad check received,39.9507817,-75.2029949
02/08/17,8:05 PM,140 S 34th St,Fraud,Counterfeit bill used to purchase merchandise,39.9531578,-75.1922179
05/11/16,3:49 PM,3730 Walnut St,Fraud,Unauthorized charges made on debit card,39.9529106,-75.1982674
05/17/16,4:06 PM,101 S 39th St,Fraud,Unknown person opened account without authorization,39.9546307,-75.1996334
05/17/16,4:06 PM,101 S 39th St,Fraud,Unknown person opened account without authorization,39.9546307,-75.1996334
07/19/16,6:32 PM,51 N 39th St,Fraud,Counterfeit bill used to purchase items,39.9582917,-75.1990771
05/18/16,2:41 PM,230 S 41st St,Fraud,Unauthorized charges made on credit card,39.9527986,-75.205723
12/14/16,12:13 AM,119 S 39th St,Fraud,Male cited for theft of services,39.9544323,-75.1998781
05/24/16,3:41 PM,3604 Chestnut St,Fraud,Merchandise taken without payment,39.9545349,-75.1948936
05/05/16,11:03 AM,309-311 S 40th St,Fraud,Bad check received,39.9507817,-75.2029949
06/15/16,6:19 PM,3700 Spruce St,Fraud,Unauthorized use of debit card,39.9508969,-75.1973016
06/22/16,8:53 PM,125 S 40th St,Fraud,Unauthorized charges made on account,39.9546873,-75.2021253
06/22/16,8:53 PM,125 S 40th St,Fraud,Unauthorized charges made on account,39.9546873,-75.2021253
07/26/16,2:15 PM,125-129 S 40th St,Fraud,Employees observed taking cash,39.9547166,-75.2021056
07/05/16,10:57 AM,134 S 34th St,Fraud,Offender attempted to cash fraudulent check/Arrest,39.9533661,-75.1922657
01/18/17,11:54 AM,226 S 40th St,Fraud,Unauthorized charges made on account,39.9532659,-75.2027597
07/05/16,12:19 PM,3735 Walnut St,Fraud,Offender attempted to cash fraudulent check/Arrest,39.9539838,-75.1980232
01/31/17,1:43 PM,220 S 40th St,Fraud,Counterfeit money used for purchase,39.9534914,-75.2029562
07/08/16,12:34 PM,3802 Chestnut St,Fraud,Female attempted to cash bad check,39.9547621,-75.1987355
05/18/16,2:41 PM,230 S 41st St,Fraud,Unauthorized charges made on credit card,39.9527986,-75.205723
07/08/16,2:39 PM,3802 Chestnut St,Fraud,Male attempted to cash back checks/Arrest,39.9547621,-75.1987355
07/30/16,4:03 PM,102 S 42nd St,Fraud,Unauthorized charges made on account,39.9557264,-75.2064731
07/09/16,8:18 PM,200 St Marks Sq,Fraud,Unauthorized charges made on account,39.9547269,-75.2075434
09/20/16,9:47 AM,2929 Walnut St,Fraud,Attempt fraud,39.9520928,-75.1837876
07/12/16,3:08 PM,134 S 34th St,Fraud,Male attempted to cash fraudulent check,39.9533661,-75.1922657
09/27/16,2:37 PM,3735 Walnut St,Fraud,Male attempted to cash fraudulent check/Arrest,39.9539838,-75.1980232
07/13/16,8:51 AM,3400 Civic Center Blvd,Fraud,Subject attempted to fill bad prescription,39.9477563,-75.1925357
05/11/16,3:49 PM,3730 Walnut St,Fraud,Unauthorized charges made on debit card,39.9529106,-75.1982674
07/16/16,11:36 AM,3744 Spruce St,Fraud,Female observed taking cash from register,39.9510492,-75.1990273
07/05/16,12:19 PM,3735 Walnut St,Fraud,Offender attempted to cash fraudulent check/Arrest,39.9539838,-75.1980232
07/19/16,6:32 PM,51 N 39th St,Fraud,Counterfeit bill used to purchase items,39.9582917,-75.1990771
01/13/2017,11:56 AM,3735 Walnut St,Fraud,Male attempted to obtain debit card with fake ID,39.9539838,-75.1980232
07/22/16,8:41 AM,3942 Spruce St,Fraud,Fake bills used to make purchase,39.951471,-75.2029002
02/04/17,11:10 AM,3900 Walnut St,Fraud,Unauthorized charges made on credit card,39.9537201,-75.2009514
07/26/16,2:15 PM,125-129 S 40th St,Fraud,Employees observed taking cash,39.9547166,-75.2021056
03/22/2017,1:38 PM,4040-4042 Walnut St,Fraud,Unauthorized charges on credit card,39.954079,-75.204651
07/30/16,4:03 PM,102 S 42nd St,Fraud,Unauthorized charges made on account,39.9557264,-75.2064731
4/14/2017,5:57 PM,4201 Walnut St,Fraud,Counterfeit bills used for purchase,39.9548936,-75.206703
08/03/16,4:19 PM,4009 Baltimore Ave,Fraud,Unauthorized transactions made on credit card,39.9501412,-75.2039211
06/15/16,6:19 PM,3700 Spruce St,Fraud,Unauthorized use of debit card,39.9508969,-75.1973016
08/10/16,2:09 PM,3604 Chestnut St,Fraud,Unauthorized transactions made,39.9545349,-75.1948936
07/16/16,11:36 AM,3744 Spruce St,Fraud,Female observed taking cash from register,39.9510492,-75.1990273
08/12/16,12:14 PM,3340 Smith Walk,Fraud,Unauthorized charges made on credit card,39.9511851,-75.1900932
07/22/16,8:41 AM,3942 Spruce St,Fraud,Fake bills used to make purchase,39.951471,-75.2029002
10/21/16,12:35 PM,4023 Locust St,Fraud,Unauthorized purchases made on credit card,39.9533306,-75.2039551
11/18/16,12:21 AM,4000 Spruce St,Fraud,Beverages continued without payment/Arrest,39.9514918,-75.2032097
10/26/16,3:45 PM,4125-4133 Chestnut St,Fraud,Male left before paying for services,39.956309,-75.205718
11/18/16,8:18 PM,3400 Spruce St,Fraud,Unauthorized purchases made,39.9500798,-75.1939906
10/28/16,4:40 PM,3818 Chestnut St,Fraud,Money sent to unknown persons,39.9552012,-75.1992858
01/20/17,11:58 PM,4000 Spruce St,Fraud,Offenders failed to pay for service,39.9514918,-75.2032097
10/29/16,2:54 PM,3901 Locust Walk,Fraud,Unauthorized charges made on account,39.953158,-75.2013416
03/07/2017,10:18 AM,3400 Spruce St,Fraud,Unauthorized transactions made on account,39.9500798,-75.1939906
11/04/16,9:42 AM,4241 Locust St,Fraud,Payment made for apartment to unknown person,39.954041,-75.2086716
03/09/2017,9:07 AM,3400 Spruce St,Fraud,Unauthorized charges made on debit card,39.9500798,-75.1939906
11/09/16,1:46 PM,3701 Chestnut St,Fraud,Fake email received to send cash,39.9552706,-75.1967565
03/09/2017,11:05 AM,3400 Spruce St,Fraud,Unauthorized charges made on debit card,39.9500798,-75.1939906
11/18/16,12:21 AM,4000 Spruce St,Fraud,Beverages continued without payment/Arrest,39.9514918,-75.2032097
03/09/2017,11:05 AM,3400 Spruce St,Fraud,Unauthorized charges made on debit card,39.9500798,-75.1939906
11/18/16,8:18 PM,3400 Spruce St,Fraud,Unauthorized purchases made,39.9500798,-75.1939906
3/18/2017,11:11 AM,4108 Spruce St,Fraud,Bad check received,39.9518619,-75.2063623
12/01/16,3:58 PM,210 S 34th St,Fraud,Unauthorized transactions on credit cards,39.9522363,-75.1926849
03/26/2017,6:36 PM,3700 Spruce St,Fraud,Unauthorized charges made,39.9508969,-75.1973016
12/14/16,12:13 AM,119 S 39th St,Fraud,Male cited for theft of services,39.9544323,-75.1998781
08/25/17,9:13 PM,3909 Spruce St,Fraud,Money paid for false services,39.9518651,-75.202423
